pokemon_id,pokemon_name,type,attack,defense,base_hp,pct_catch,pct_flee,fast_moves,charge_moves,img_link,form
408,Cranidos,Rock ,167,218,71,50%,10%,Zen HeadbuttTake Down,Ancient PowerRock TombBulldoze,https://img.pokemondb.net/sprites/sword-shield/icon/cranidos.png,Normal
409,Rampardos,Rock ,219,295,109,20%,6%,Zen HeadbuttSmack Down,FlamethrowerRock SlideOutrage,https://img.pokemondb.net/sprites/sword-shield/icon/rampardos.png,Normal
410,Shieldon,Rock Steel,102,76,195,50%,10%,TackleIron Tail,Ancient PowerRock TombHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/shieldon.png,Normal
411,Bastiodon,Rock Steel,155,94,286,20%,6%,Iron TailSmack Down,FlamethrowerStone EdgeFlash Cannon,https://img.pokemondb.net/sprites/sword-shield/icon/bastiodon.png,Normal
412,Burmy Plant Cloak,Bug ,120,53,83,50%,20%,Bug BiteTackle,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,Plant
412,Burmy Sandy Cloak,Bug ,120,53,83,50%,0%,Bug BiteTackle,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,Sandy
412,Burmy Trash Cloak,Bug ,120,53,83,50%,0%,Bug BiteTackle,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,Trash
413,Wormadam Plant Cloak,Bug Grass,155,141,180,15%,7%,Bug BiteConfusion,PsybeamBug BuzzEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,Plant
413,Wormadam Sandy Cloak,Bug Ground,155,141,180,15%,7%,Bug BiteConfusion,PsybeamBug BuzzBulldoze,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,Sandy
413,Wormadam Trash Cloak,Bug Steel,155,127,175,15%,7%,Bug BiteConfusion,PsybeamBug BuzzIron Head,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,Trash
414,Mothim,Bug Flying,172,185,98,15%,7%,Bug BiteAir Slash,PsybeamAerial AceBug Buzz,https://img.pokemondb.net/sprites/sword-shield/icon/mothim.png,Normal
415,Combee,Bug Flying,102,59,83,15%,7%,Bug Bite,Bug Buzz,https://img.pokemondb.net/sprites/sword-shield/icon/combee.png,Normal
416,Vespiquen,Bug Flying,172,149,190,15%,7%,Fury CutterBug BitePoison StingAir Slash,Bug BuzzPower GemX-ScissorFell Stinger,https://img.pokemondb.net/sprites/sword-shield/icon/vespiquen.png,Normal
417,Pachirisu,Electric ,155,94,172,30%,9%,SparkVolt Switch,Thunder PunchThunderThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png,Normal
418,Buizel,Water ,146,132,67,50%,10%,Quick AttackWater Gun,Aqua JetWater PulseSwift,https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png,Normal
419,Floatzel,Water ,198,221,114,20%,6%,Water GunWaterfall,Aqua JetHydro PumpSwift,https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png,Normal
420,Cherubi,Grass ,128,108,92,50%,9%,TackleBullet Seed,Petal BlizzardSeed BombDazzling Gleam,https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png,Normal
421,Cherrim Overcast Form,Grass ,172,170,153,10%,7%,Razor LeafBullet Seed,Hyper BeamDazzling GleamSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/cherrim-overcast.png,Overcast
421,Cherrim Sunshine Form,Grass ,172,170,153,10%,0%,Razor LeafBullet Seed,Hyper BeamDazzling GleamSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/cherrim-sunshine.png,Sunny
422,Shellos East Sea,Water ,183,103,105,50%,10%,Mud-SlapHidden Power,Mud BombWater PulseBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/shellos-east.png,East_sea
422,Shellos West Sea,Water ,183,103,105,50%,0%,Mud-SlapHidden Power,Mud BombWater PulseBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/shellos-west.png,West_sea
423,Gastrodon East Sea,Water Ground,244,169,143,20%,6%,Mud-SlapHidden Power,Water PulseBody SlamEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon-east.png,East_sea
423,Gastrodon West Sea,Water Ground,244,169,143,20%,0%,Mud-SlapHidden Power,Water PulseBody SlamEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon-west.png,West_sea
424,Ambipom,Normal ,181,205,143,20%,6%,ScratchAstonish,Hyper BeamAerial AceLow Sweep,https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png,Normal
425,Drifloon,Ghost Flying,207,117,80,40%,10%,AstonishHex,Ominous WindShadow BallIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/drifloon.png,Normal
426,Drifblim,Ghost Flying,312,180,102,20%,7%,AstonishHex,Ominous WindShadow BallIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/drifblim.png,Normal
427,Buneary,Normal ,146,130,105,50%,10%,Quick AttackPound,Fire PunchSwift,https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png,Normal
428,Lopunny,Normal ,163,156,194,20%,6%,Low KickPound,Hyper BeamFire PunchFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny.png,Normal
429,Mismagius,Ghost ,155,211,187,10%,7%,Sucker PunchHex,Dark PulseShadow BallDazzling Gleam,https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png,Normal
430,Honchkrow,Dark Flying,225,243,103,10%,7%,PeckSnarl,Dark PulsePsychicBrave BirdSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/honchkrow.png,Normal
431,Glameow,Normal ,135,109,82,40%,10%,Quick AttackScratch,Aerial AceThunderboltPlay Rough,https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png,Normal
432,Purugly,Normal ,174,172,133,15%,8%,Shadow ClawScratch,Aerial AceThunderPlay Rough,https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png,Normal
433,Chingling,Psychic ,128,114,94,10%,4%,Zen HeadbuttAstonish,WrapPsyshockShadow Ball,https://img.pokemondb.net/sprites/sword-shield/icon/chingling.png,Normal
434,Stunky,Poison Dark,160,121,90,50%,10%,BiteScratch,FlamethrowerSludge BombCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/stunky.png,Normal
435,Skuntank,Poison Dark,230,184,132,20%,6%,BitePoison Jab,FlamethrowerSludge BombCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/skuntank.png,Normal
436,Bronzor,Steel Psychic,149,43,154,50%,10%,TackleConfusion,PsyshockGyro BallHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/bronzor.png,Normal
437,Bronzong,Steel Psychic,167,161,213,20%,6%,ConfusionFeint Attack,Flash CannonPsyshockBulldozePsychicHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/bronzong.png,Normal
438,Bonsly,Rock ,137,124,133,10%,4%,Rock ThrowCounter,EarthquakeRock TombRock Slide,https://img.pokemondb.net/sprites/sword-shield/icon/bonsly.png,Normal
439,Mime Jr.,Psychic Fairy,85,125,142,10%,4%,PoundConfusion,PsybeamPsyshockPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/mime-jr.png,Normal
440,Happiny,Normal ,225,25,77,10%,4%,PoundZen Headbutt,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/happiny.png,Normal
441,Chatot,Normal Flying,183,183,91,30%,9%,PeckSteel Wing,Heat WaveSky AttackNight Shade,https://img.pokemondb.net/sprites/sword-shield/icon/chatot.png,Normal
442,Spiritomb,Ghost Dark,137,169,199,10%,4%,Sucker PunchFeint Attack,Shadow SneakOminous WindShadow Ball,https://img.pokemondb.net/sprites/sword-shield/icon/spiritomb.png,Normal
443,Gible,Dragon Ground,151,124,84,40%,9%,Mud ShotTake Down,DigTwisterBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/gible.png,Normal
444,Gabite,Dragon Ground,169,172,125,10%,6%,Mud ShotTake Down,FlamethrowerDigTwister,https://img.pokemondb.net/sprites/sword-shield/icon/gabite.png,Normal
445,Garchomp,Dragon Ground,239,261,193,5%,5%,Mud ShotDragon Tail,EarthquakeFire BlastSand TombOutrage,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp.png,Normal
446,Munchlax,Normal ,286,137,117,10%,4%,LickTackle,Gunk ShotBulldozeBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/munchlax.png,Normal
447,Riolu,Fighting ,120,127,78,—,20%,Quick AttackCounter,Cross ChopLow SweepBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/riolu.png,Normal
448,Lucario,Fighting Steel,172,236,144,10%,5%,Bullet PunchCounter,Flash CannonShadow BallClose CombatPower-Up PunchAura Sphere,https://img.pokemondb.net/sprites/sword-shield/icon/lucario.png,Normal
449,Hippopotas,Ground ,169,124,118,40%,10%,BiteTackle,DigRock TombBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png,Normal
450,Hippowdon,Ground ,239,201,191,15%,8%,BiteFire FangThunder FangIce Fang,EarthquakeStone EdgeBody SlamEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/hippowdon.png,Normal
451,Skorupi,Poison Bug,120,93,151,40%,10%,Poison StingInfestation,Aqua TailCross PoisonSludge Bomb,https://img.pokemondb.net/sprites/sword-shield/icon/skorupi.png,Normal
452,Drapion,Poison Dark,172,180,202,15%,8%,BitePoison StingInfestationIce Fang,Aqua TailSludge BombCrunchFell Stinger,https://img.pokemondb.net/sprites/sword-shield/icon/drapion.png,Normal
453,Croagunk,Poison Fighting,134,116,76,40%,12%,Poison JabPoison Sting,Low SweepSludge BombBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/croagunk.png,Normal
454,Toxicroak,Poison Fighting,195,211,133,15%,7%,Poison JabCounter,Sludge BombMud BombDynamic Punch,https://img.pokemondb.net/sprites/sword-shield/icon/toxicroak.png,Normal
455,Carnivine,Grass ,179,187,136,90%,1%,BiteVine Whip,Power WhipEnergy BallCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,Normal
456,Finneon,Water ,135,96,116,50%,10%,PoundWater Gun,Ice BeamWater PulseSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,Normal
457,Lumineon,Water ,170,142,170,20%,6%,Water GunWaterfall,BlizzardWater PulseSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,Normal
458,Mantyke,Water Flying,128,105,179,10%,4%,TackleBubble,Ice BeamAerial AceWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png,Normal
459,Snover,Grass Ice,155,115,105,30%,10%,Ice ShardPowder Snow,Ice BeamStompEnergy BallFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,Normal
460,Abomasnow,Grass Ice,207,178,158,12.5%,6%,Razor LeafPowder Snow,BlizzardEnergy BallOutrageFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png,Normal
461,Weavile,Dark Ice,172,243,171,15%,9%,Ice ShardFeint AttackSnarl,Focus BlastAvalancheFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png,Normal
462,Magnezone,Electric Steel,172,238,205,12.5%,5%,SparkCharge Beam,Flash CannonWild ChargeZap CannonMirror ShotFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png,Normal
463,Lickilicky,Normal ,242,161,181,15%,9%,LickZen Headbutt,Hyper BeamEarthquakeShadow BallSolar BeamBody Slam (legacy),https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png,Normal
464,Rhyperior,Ground Rock,251,241,190,5%,5%,Mud-SlapSmack Down,EarthquakeStone EdgeSurfSkull BashSuperpower,https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png,Normal
465,Tangrowth,Grass ,225,207,184,15%,10%,Vine WhipInfestation,Ancient PowerSludge BombSolar BeamPower Whip,https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png,Normal
466,Electivire,Electric ,181,249,163,15%,10%,Thunder ShockLow Kick,Ice PunchThunder PunchThunderWild ChargeFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png,Normal
467,Magmortar,Fire ,181,247,172,15%,10%,Karate ChopFire Spin,Fire BlastPsychicFire PunchBrick BreakFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,Normal
468,Togekiss,Fairy Flying,198,225,217,1%,5%,Air SlashHidden PowerCharm,FlamethrowerAerial AceAncient PowerDazzling Gleam,https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png,Normal
469,Yanmega,Bug Flying,200,231,156,17.5%,5%,Bug BiteWing Attack,Aerial AceBug BuzzAncient Power,https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,Normal
470,Leafeon,Grass ,163,216,219,12.5%,6%,Razor LeafQuick Attack,Solar BeamLeaf BladeEnergy BallLast Resort (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png,Normal
471,Glaceon,Ice ,163,238,205,12.5%,6%,Ice ShardFrost Breath,Ice BeamIcy WindAvalancheLast Resort (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png,Normal
472,Gliscor,Ground Flying,181,185,222,12.5%,9%,Fury CutterWing Attack,EarthquakeAerial AceNight SlashSand Tomb,https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,Normal
473,Mamoswine,Ice Ground,242,247,146,5%,5%,Mud-SlapPowder Snow,Stone EdgeAncient Power (Community Day)BulldozeAvalanche,https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png,Normal
474,Porygon-Z,Normal ,198,264,150,5%,5%,Charge BeamHidden PowerLock-On,Hyper BeamBlizzardSolar BeamZap CannonFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png,Normal
475,Gallade,Psychic Fighting,169,237,195,50%,5%,Low KickConfusionCharm,PsychicLeaf BladeClose CombatFrustration (Shadow)Return (Shadow)Synchronoise (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png,Normal
476,Probopass,Rock Steel,155,135,275,10%,7%,SparkRock Throw,Rock SlideMagnet BombThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,Normal
477,Dusknoir,Ghost ,128,180,254,10%,5%,AstonishHex,Dark PulseOminous WindPsychicFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png,Normal
478,Froslass,Ice Ghost,172,171,150,20%,7%,Powder SnowHex,Shadow BallAvalancheCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png,Normal
480,Uxie,Psychic ,181,156,270,2%,0%,ConfusionExtrasensory,ThunderSwiftFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,Normal
481,Mesprit,Psychic ,190,212,212,2%,0%,ConfusionExtrasensory,BlizzardSwiftFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,Normal
482,Azelf,Psychic ,181,270,151,2%,0%,ConfusionExtrasensory,Fire BlastSwiftFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png,Normal
483,Dialga,Steel Dragon,205,275,211,2%,4%,Dragon BreathMetal Claw,Iron HeadThunderDraco Meteor,https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png,Normal
484,Palkia,Water Dragon,189,280,215,2%,4%,Dragon BreathDragon Tail,Fire BlastHydro PumpDraco Meteor,https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png,Normal
485,Heatran,Fire Steel,209,251,213,2%,4%,Bug BiteFire Spin,FlamethrowerStone EdgeIron HeadFire Blast,https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png,Normal
486,Regigigas,Normal ,221,287,210,6%,4%,Zen HeadbuttHidden Power,ThunderFocus BlastGiga Impact,https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png,Normal
487,Giratina Altered Forme,Ghost Dragon,284,187,225,2%,4%,Dragon BreathShadow Claw,Ancient PowerShadow SneakDragon Claw,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png,Altered
487,Giratina Origin Forme,Ghost Dragon,284,225,187,2%,4%,Shadow ClawDragon Tail,Ominous WindShadow BallDragon Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png,Origin
488,Cresselia,Psychic ,260,152,258,2%,4%,Psycho CutConfusion,MoonblastAurora BeamFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png,Normal
491,Darkrai,Dark ,172,285,198,2%,0%,Feint AttackSnarl,Dark PulseShadow BallFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png,Normal
495,Snivy,Grass ,128,88,107,20%,10%,Vine WhipTackle,WrapSeed BombEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/snivy.png,Normal
496,Servine,Grass ,155,122,152,10%,10%,Vine WhipIron Tail,WrapGrass KnotLeaf Tornado,https://img.pokemondb.net/sprites/sword-shield/icon/servine.png,Normal
497,Serperior,Grass ,181,161,204,5%,5%,Vine WhipIron Tail,Aerial AceGrass KnotLeaf Tornado,https://img.pokemondb.net/sprites/sword-shield/icon/serperior.png,Normal
498,Tepig,Fire ,163,115,85,20%,10%,EmberTackle,FlamethrowerFlame ChargeBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/tepig.png,Normal
499,Pignite,Fire Fighting,207,173,106,10%,7%,EmberTackle,FlamethrowerRock TombFlame Charge,https://img.pokemondb.net/sprites/sword-shield/icon/pignite.png,Normal
500,Emboar,Fire Fighting,242,235,127,5%,5%,Low KickEmber,Heat WaveRock SlideFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/emboar.png,Normal
501,Oshawott,Water ,146,117,85,20%,10%,TackleWater Gun,Night SlashAqua TailWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/oshawott.png,Normal
502,Dewott,Water ,181,159,116,10%,7%,Fury CutterWater Gun,Aqua TailX-ScissorWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/dewott.png,Normal
503,Samurott,Water ,216,212,157,5%,5%,Fury CutterWaterfall,MegahornBlizzardHydro Pump,https://img.pokemondb.net/sprites/sword-shield/icon/samurott.png,Normal
504,Patrat,Normal ,128,98,73,50%,20%,BiteTackle,DigHyper FangGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/patrat.png,Normal
505,Watchog,Normal ,155,165,139,20%,7%,BiteLow Kick,Hyper FangGrass KnotCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/watchog.png,Normal
506,Lillipup,Normal ,128,107,86,50%,20%,TackleTake Down,DigRock TombThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/lillipup.png,Normal
507,Herdier,Normal ,163,145,126,25%,9%,LickTake Down,DigThunderboltPlay Rough,https://img.pokemondb.net/sprites/sword-shield/icon/herdier.png,Normal
508,Stoutland,Normal ,198,206,182,12.5%,5%,LickTake DownIce Fang,Play RoughWild ChargeCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/stoutland.png,Normal
509,Purrloin,Dark ,121,98,73,50%,20%,Sucker PunchScratch,Dark PulseNight SlashPlay Rough,https://img.pokemondb.net/sprites/sword-shield/icon/purrloin.png,Normal
510,Liepard,Dark ,162,187,106,20%,7%,SnarlCharm,Dark PulsePlay RoughGunk Shot,https://img.pokemondb.net/sprites/sword-shield/icon/liepard.png,Normal
511,Pansage,Grass ,137,104,94,50%,20%,Vine WhipScratch,Seed BombEnergy BallCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/pansage.png,Normal
512,Simisage,Grass ,181,206,133,50%,20%,BiteVine Whip,Solar BeamGrass KnotCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/simisage.png,Normal
513,Pansear,Fire ,137,104,94,20%,7%,ScratchFire Spin,Flame ChargeFlame BurstCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/pansear.png,Normal
514,Simisear,Fire ,181,206,133,50%,20%,BiteFire Spin,FlamethrowerFire BlastCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/simisear.png,Normal
515,Panpour,Water ,137,104,94,50%,20%,ScratchWater Gun,Water PulseCrunchSurf,https://img.pokemondb.net/sprites/sword-shield/icon/panpour.png,Normal
516,Simipour,Water ,181,206,133,20%,7%,BiteWater Gun,Hydro PumpCrunchSurf,https://img.pokemondb.net/sprites/sword-shield/icon/simipour.png,Normal
519,Pidove,Normal Flying,137,98,80,50%,20%,Quick AttackAir Slash,Heat WaveAerial AceAir Cutter,https://img.pokemondb.net/sprites/sword-shield/icon/pidove.png,Normal
520,Tranquill,Normal Flying,158,144,107,25%,9%,Steel WingAir Slash,Heat WaveAerial AceSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/tranquill.png,Normal
521,Unfezant,Normal Flying,190,226,146,12.5%,5%,Steel WingAir Slash,Hyper BeamHeat WaveSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/unfezant.png,Normal
522,Blitzle,Electric ,128,118,64,30%,10%,SparkQuick Attack,DischargeThunderboltFlame Charge,https://img.pokemondb.net/sprites/sword-shield/icon/blitzle.png,Normal
523,Zebstrika,Electric ,181,211,136,10%,7%,SparkLow Kick,DischargeFlame ChargeWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/zebstrika.png,Normal
524,Roggenrola,Rock ,146,121,110,50%,15%,TackleSmack Down,Stone EdgeBulldozeRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/roggenrola.png,Normal
525,Boldore,Rock ,172,174,143,25%,7%,Mud-SlapSmack Down,Stone EdgeRock SlideBulldoze,https://img.pokemondb.net/sprites/sword-shield/icon/boldore.png,Normal
526,Gigalith,Rock ,198,226,201,12.5%,5%,Mud-SlapSmack Down,Rock SlideSolar BeamHeavy SlamSuperpower,https://img.pokemondb.net/sprites/sword-shield/icon/gigalith.png,Normal
527,Woobat,Psychic Flying,163,107,85,50%,20%,ConfusionAir Slash,Aerial AcePsyshockAir Cutter,https://img.pokemondb.net/sprites/sword-shield/icon/woobat.png,Normal
528,Swoobat,Psychic Flying,167,161,119,20%,7%,ConfusionAir Slash,Aerial AcePsychicFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/swoobat.png,Normal
529,Drilbur,Ground ,155,154,85,50%,20%,ScratchMud-Slap,DigDrill RunRock Tomb,https://img.pokemondb.net/sprites/sword-shield/icon/drilbur.png,Normal
530,Excadrill,Ground Steel,242,255,129,20%,7%,Metal ClawMud-Slap,EarthquakeDrill RunRock SlideIron Head,https://img.pokemondb.net/sprites/sword-shield/icon/excadrill.png,Normal
531,Audino,Normal ,230,114,163,5%,5%,PoundZen Headbutt,Hyper BeamDisarming VoiceDazzling Gleam,https://img.pokemondb.net/sprites/sword-shield/icon/audino.png,Normal
532,Timburr,Fighting ,181,134,87,50%,15%,Low KickPound,Low SweepRock TombBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/timburr.png,Normal
533,Gurdurr,Fighting ,198,180,134,25%,7%,Low KickPoison Jab,Stone EdgeLow SweepBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/gurdurr.png,Normal
534,Conkeldurr,Fighting ,233,243,158,12.5%,5%,Poison JabCounter,Stone EdgeDynamic PunchFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/conkeldurr.png,Normal
535,Tympole,Water ,137,98,78,50%,15%,Mud ShotBubble,Sludge WaveMud BombWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/tympole.png,Normal
536,Palpitoad,Water Ground,181,128,109,25%,7%,Mud ShotBubble,Sludge WaveWater PulseEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/palpitoad.png,Normal
537,Seismitoad,Water Ground,233,188,150,12.5%,5%,Mud ShotBubble,Sludge BombEarth PowerMuddy Water,https://img.pokemondb.net/sprites/sword-shield/icon/seismitoad.png,Normal
538,Throh,Fighting ,260,172,160,20%,7%,Low KickZen Headbutt,Low SweepBody SlamFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/throh.png,Normal
539,Sawk,Fighting ,181,231,153,20%,7%,Low KickPoison Jab,Low SweepBody SlamFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/sawk.png,Normal
543,Venipede,Bug Poison,102,83,99,30%,10%,Bug BitePoison Sting,Sludge BombSignal BeamGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/venipede.png,Normal
544,Whirlipede,Bug Poison,120,100,173,15%,5%,Bug BitePoison Sting,Sludge BombSignal BeamGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/whirlipede.png,Normal
545,Scolipede,Bug Poison,155,203,175,20%,7%,Bug BitePoison Jab,MegahornSludge BombX-ScissorGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/scolipede.png,Normal
550,Basculin Red-Striped Form,Water ,172,189,129,20%,7%,TackleWater Gun,Aqua JetAqua TailMuddy Water,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-red-striped.png,Red_striped
550,Basculin Blue-Striped Form,Water ,172,189,129,20%,7%,TackleWater Gun,Aqua JetAqua TailMuddy Water,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-blue-striped.png,Blue_striped
554,Darumaka,Fire ,172,153,86,30%,9%,TackleFire Fang,Flame ChargeFire Punch,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka.png,Normal
555,Darmanitan Standard Mode,Fire ,233,263,114,10%,7%,TackleFire Fang,Rock SlidePsychicFocus BlastOverheat,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-standard.png,Standard
556,Maractus,Grass ,181,201,130,20%,7%,Poison JabBullet Seed,Aerial AcePetal BlizzardSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/maractus.png,Normal
557,Dwebble,Bug Rock,137,118,128,30%,10%,CutSmack Down,Rock TombX-ScissorRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/dwebble.png,Normal
558,Crustle,Bug Rock,172,188,200,10%,7%,Fury CutterSmack Down,Rock SlideX-ScissorRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/crustle.png,Normal
559,Scraggy,Dark Fighting,137,132,132,30%,9%,Feint AttackRock Smash,Brick BreakFoul PlayAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/scraggy.png,Normal
560,Scrafty,Dark Fighting,163,163,222,10%,7%,CounterSnarl,Foul PlayAcid SprayPower-Up Punch,https://img.pokemondb.net/sprites/sword-shield/icon/scrafty.png,Normal
561,Sigilyph,Psychic Flying,176,204,167,20%,7%,Zen HeadbuttAir Slash,PsybeamAncient PowerSignal BeamAir Cutter,https://img.pokemondb.net/sprites/sword-shield/icon/sigilyph.png,Normal
562,Yamask,Ghost ,116,95,141,30%,10%,Zen HeadbuttAstonish,Dark PulseOminous WindShadow Ball,https://img.pokemondb.net/sprites/sword-shield/icon/yamask.png,Normal
563,Cofagrigus,Ghost ,151,163,237,10%,7%,Zen HeadbuttAstonish,Dark PulseShadow BallPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/cofagrigus.png,Normal
564,Tirtouga,Water Rock,144,134,146,30%,10%,BiteWater Gun,Ancient PowerBody SlamSurf,https://img.pokemondb.net/sprites/sword-shield/icon/tirtouga.png,Normal
565,Carracosta,Water Rock,179,192,197,10%,7%,Rock ThrowWater Gun,Ancient PowerBody SlamSurf,https://img.pokemondb.net/sprites/sword-shield/icon/carracosta.png,Normal
