,category,id,location.latitude,location.longitude,location.street.id,location.street.name,location_subtype,Force,month,outcome_status,outcome_status.category,outcome_status.date,persistent_id
1130,public-order,74970754,53.472640,-2.240541,723428,On or near Parking Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,caa74d2c4d99e1bba400b7215e926b064fdcf9ca076978359477014de63834a4
1131,public-order,74973392,53.482879,-2.244502,726111,On or near Theatre/concert Hall,,GM Police,Jun,,Under investigation,2019-06,f65491cf16e9880c66a6dd5436389039b3168fab68ee498331d629eb8d7a2ef4
1132,public-order,74970747,53.482627,-2.240176,726014,On or near Shopping Area,,GM Police,Jun,,Awaiting court outcome,2019-06,c3fc3efb2f8ade2eb652defb4cc2a593ad23f05aa1b505f5a25050a5fc991da9
1133,public-order,74962001,53.476777,-2.243518,725882,On or near Hall Street,,GM Police,Jun,,Unable to prosecute suspect,2019-06,8ef7cf77de386101ed3c20f4dbc67e06924fa72bb636c7b797f73a1dad7428a8
1134,public-order,74974331,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,7af8677ead32a2a512ee4dd3cc6788724e27debe3b095c61fe1ba73cca43144d
1135,public-order,74957792,53.482736,-2.235113,726002,On or near Theatre/concert Hall,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,7f8b8128ff6609a58d61f08dc4fb9050d30317dea935ab98ff2881e400f4fb41
1136,public-order,74961401,53.488296,-2.254360,726110,On or near Anaconda Drive,,GM Police,Jun,,Unable to prosecute suspect,2019-06,c4e1947410ee65be8948679c07fb04d2bd171c13effd14c8b8e4aa74cc288891
1137,public-order,74958793,53.496269,-2.274606,728785,On or near Ventnor Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,a10cafef54811051ae0b8576ab1ffcffc5ec5744005adb2576cb51a7bb454bed
1138,public-order,74974335,53.479184,-2.240367,726005,On or near Nightclub,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,83035ff61baa909b1b70bb38b8cb3f68fef35bc02888dd90ab4a1cedaf24d21c
1139,public-order,74967285,53.483688,-2.235465,725986,On or near Carpenters Lane,,GM Police,Jun,,Under investigation,2019-06,9a45eb9a1dcca9bde1a33564a2a04f33dc40ad1e6b81a2b6ccc6941ffda746ba
1140,public-order,74958536,53.473406,-2.260719,723199,On or near Park/open Space,,GM Police,Jun,,Unable to prosecute suspect,2019-06,0adf41dc7308b9508579eca924b2c1f82c30aa14a3eeb00da766fd4ea8584369
1141,public-order,74970010,53.483420,-2.256139,726262,On or near Chapel Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,759e9f65f45c77b602f172495ca1907dd78caf6c598b41341b0fc7b49a6eea7d
1142,public-order,74969986,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jun,,Under investigation,2019-06,6240d30ecce2fd56d6225ecac97d49a7ce93da0387840423c15ce246cb4c9ff0
1143,public-order,74967298,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jun,,Under investigation,2019-06,54fb7d31faa4dd39b227720cb657c7a758b1a5714a3af4b9c0d5de91028f1af4
1144,public-order,74961196,53.478732,-2.236975,725967,On or near Gold Street,,GM Police,Jun,,Awaiting court outcome,2019-06,a2fba559b68642e597839c04ae8bd52ff73eb397b9aa6444482c0ef98b68518a
1145,public-order,74954404,53.475586,-2.241402,723493,On or near Nightclub,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,afb7ec7ad4d695ce7baa8960d34c64a3d36bf08e72fa92a54cea8d209ce0a439
1146,public-order,75621770,53.475247,-2.240074,1489832,Manchester Oxford Road (station),STATION,BTP,Jun,,Under investigation,2019-06,
1147,public-order,74968098,53.483096,-2.234919,725947,On or near Oldham Street,,GM Police,Jun,,Unable to prosecute suspect,2019-06,cf936ebd7b5c97f361c6cdea9928ac9a7bc4c1d481812461fa2a75f634907b58
1148,public-order,74973287,53.466125,-2.252690,723408,On or near Ancroft Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,20c14a40396e0bd29c5dcdb0903b4e922f91ae8d2d374cb9a6b047c1e462ff9c
1149,public-order,74972627,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jun,,Awaiting court outcome,2019-06,64290cadafafc71307554790585100261a0fab03dce5d0e7e58f19fb879137c4
1150,public-order,74959667,53.478023,-2.236247,725915,On or near Parking Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,fc1ddb997d7145bba314263104db6e0c39b592000bd339f89b384108f361a05f
1151,public-order,74955099,53.469331,-2.249938,723374,On or near Humberstone Avenue,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,eed8148a50f81fec2fa9d6bf138d6932792a35ea5de87194ab325c83cce4c2b6
1152,public-order,74972634,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jun,,Unable to prosecute suspect,2019-06,45e553bd00546a21925a2572f0a6f14f642fb7f59745055e5c2585a89c7e9762
1153,public-order,74972617,53.479835,-2.238126,725916,On or near Parking Area,,GM Police,Jun,,Awaiting court outcome,2019-06,fc6790fe83c729af4554d0509d53d03e40853185e2ab897a98f253648c53ac66
1154,public-order,74979846,53.480850,-2.247534,726113,On or near Nightclub,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,97ef7442b57444a0ca71f3371acdc996da4dc8a18f978d2403e2dfef85c92ddd
1155,public-order,74972611,53.476636,-2.238002,725900,On or near Nightclub,,GM Police,Jun,,Under investigation,2019-06,128da246b5ca0964912673c0cc52c3d6a1286843cf4655933a174a59ec1cc8b8
1156,public-order,74968956,53.477185,-2.237689,725901,On or near Nightclub,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,fcf8334fd656941f1eea489225d334aadaba9ebb1d4ab451da269d34cda67d8b
1157,public-order,75626732,53.477512,-2.226586,1489833,Manchester Piccadilly (station),STATION,BTP,Jun,,Under investigation,2019-06,
1158,public-order,75626730,53.477512,-2.226586,1489833,Manchester Piccadilly (station),STATION,BTP,Jun,,Under investigation,2019-06,
1159,public-order,75626729,53.477512,-2.226586,1489833,Manchester Piccadilly (station),STATION,BTP,Jun,,Under investigation,2019-06,
1160,public-order,75626727,53.477512,-2.226586,1489833,Manchester Piccadilly (station),STATION,BTP,Jun,,Under investigation,2019-06,
1161,public-order,74967334,53.479270,-2.242372,725998,On or near Nightclub,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,faba2382a3db9f9981bd27ad0be60aea33aa137d8cc326e3d923809fd13a327b
1162,public-order,75626726,53.477512,-2.226586,1489833,Manchester Piccadilly (station),STATION,BTP,Jun,,Under investigation,2019-06,
1163,public-order,75621768,53.475247,-2.240074,1489832,Manchester Oxford Road (station),STATION,BTP,Jun,,Under investigation,2019-06,
1164,public-order,74972583,53.487488,-2.240987,725912,On or near Parking Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,080830f92d2cc1e4974961b192b0e1765ddd58eabd31ac12b49d56a58cccf830
1165,public-order,74961386,53.474270,-2.268679,723268,On or near Freya Grove,,GM Police,Jun,,Under investigation,2019-06,cbb8c9d3a0107908903de6a849c7a984d524279d013135a18f6339bb6fffa869
1166,public-order,74969931,53.482962,-2.234060,726150,On or near Further/higher Educational Building,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,f28dfdfcb93143b6dbb38f1f542102063e776b7f672f0f1b0266f72a22edff93
1167,public-order,74958623,53.483142,-2.220182,725755,On or near Tavery Close,,GM Police,Jun,,Under investigation,2019-06,4e51115c61e46a64099d080d8f2344883da836aa42e945dcc01d905cffd2147f
1168,public-order,74967351,53.474767,-2.242000,723497,On or near Supermarket,,GM Police,Jun,,Unable to prosecute suspect,2019-06,20bf55b1e46d811c3805916964fac73314a580817e6f54f016df9590dba576a5
1169,public-order,74978976,53.485789,-2.241038,726017,On or near Supermarket,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,e184868552a296b80736b0d6975091f6f5b120e7084604fbfd23b475139fe312
1170,public-order,75626724,53.477512,-2.226586,1489833,Manchester Piccadilly (station),STATION,BTP,Jun,,Under investigation,2019-06,
1171,public-order,74965536,53.482879,-2.244502,726111,On or near Theatre/concert Hall,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,aba83f509dd8947ec0903e6107f8dd28b18ba38a37d5bf6539a00a05ea46b6dd
1172,public-order,74972529,53.482641,-2.246399,726114,On or near Nightclub,,GM Police,Jun,,Under investigation,2019-06,3b1b957b9a6597522873902452ef31a148d0fb37583e588648dea00f18ebfa24
1173,public-order,74967230,53.480850,-2.247534,726113,On or near Nightclub,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,6557db4837ceceafaae7b9b2f2e4e7b6db0a7d9e3b3566caab88903bdb270fa4
1174,public-order,74964733,53.473298,-2.252387,723384,On or near Deansgate,,GM Police,Jun,,Under investigation,2019-06,54c80e06e428d0d4fe20e394866cacd16ed6a9c48f6fb33310409732931e88a7
1175,public-order,75626723,53.477512,-2.226586,1489833,Manchester Piccadilly (station),STATION,BTP,Jun,,Under investigation,2019-06,
1176,public-order,74958639,53.485789,-2.241038,726017,On or near Supermarket,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,719f5f84ce3810449b505645b081b3eff53b925011caca4a62c44ca52286ed81
1177,public-order,74958637,53.478436,-2.241041,725968,On or near George Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,67224ffd0120801f296735c8fac69d00b61ebfdb8e4ed72e17baac1ae9b0429e
1178,public-order,74955247,53.472640,-2.240541,723428,On or near Parking Area,,GM Police,Jun,,Under investigation,2019-06,b596b285aeb8a25c4061534675ac70634ea47f5c8c6fc6eba5851a2eb1819e79
1179,public-order,74976292,53.479278,-2.267882,726237,On or near Barlow Road,,GM Police,Jun,,Under investigation,2019-06,7747d0d299ce6c172ccdb77fb4a7f6f87001ed8736c1f47748eaa809c4eef424
1180,public-order,74976271,53.479278,-2.267882,726237,On or near Barlow Road,,GM Police,Jun,,Under investigation,2019-06,9a93c27209cf75aa9f57bc754260b211953c77178178f5dd69d131e32ab6ab37
1181,public-order,74976321,53.476007,-2.267575,726175,On or near Petrol Station,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,88778c6b5ecc4a5458bdfcd82f31b595a6ee65ef5efe9ab08aee2cf304450b3f
1182,public-order,74965519,53.479434,-2.241182,725953,On or near Mosley Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,299049942260e4008116d3a08c9dc0fd0184ac9754590dd0df9b53f168109229
1183,public-order,74976196,53.485065,-2.243249,726012,On or near Shopping Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,071d268843f88e3d1a0039968d8c2ce5b308875e9022b08e710cf1f40dd11579
1184,public-order,74976188,53.476344,-2.211438,725853,On or near Byrcland Close,,GM Police,Jun,,Further investigation is not in the public interest,2019-06,461e19cf7565095d9b9c9e7761df5db6a66dc303a14569fdbeb135c35bf9c7bd
1185,public-order,74976181,53.478061,-2.211281,725862,On or near Alderman Square,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,825cbb53b6f36da770ae1cedb8db29cbb76282953f207f9d3247ded86b30478e
1186,public-order,75626721,53.477512,-2.226586,1489833,Manchester Piccadilly (station),STATION,BTP,Jun,,Under investigation,2019-06,
1187,public-order,74963122,53.484157,-2.234383,726131,On or near Whittle Street,,GM Police,Jun,,Under investigation,2019-06,26c2052e2f66faded1bbc28baa628f3356212d554a3fb4abb0614784bc2c0ee4
1188,public-order,74971595,53.467739,-2.254719,723352,On or near Royce Road,,GM Police,Jun,,Under investigation,2019-06,d6708f253986896f3f64e783597e6517f76bb306e428a93ee327c84aaea8708a
1189,public-order,74971856,53.474270,-2.268679,723268,On or near Freya Grove,,GM Police,Jun,,Unable to prosecute suspect,2019-06,d4a7ec45b9a042915132ebce5f59f1e5719f7df81b6cadbe8335589bde8c3c8d
1190,public-order,74964877,53.480082,-2.257761,726176,On or near Parking Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,028df4b4ac93af0035d8928a1ba50603624a9eefddeeb17fc253bcb09cdd97f0
1191,public-order,74955238,53.482450,-2.243339,726009,On or near Shopping Area,,GM Police,Jun,,Under investigation,2019-06,a3842357353761850acaae9c6a03a42a72b42242bbe1cdd1cc7cd251a12035c6
1192,public-order,74971755,53.483332,-2.246855,726122,On or near Nightclub,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,21d1b022d2a9f4756de5be184b4f8afdc5b938083d75d84517620ca89fa2ada4
1193,public-order,74963009,53.485086,-2.237477,725937,On or near Salmon Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,71d1adf21fe27fa59fb8164f20d79fa482303c7aab71fb05c67982ebfcd8e168
1194,public-order,74954424,53.482686,-2.232762,725817,On or near Faraday Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,29cef40759233d2d1efdeef6dcf176a2b1014825cfa275dcedf5ec0e157c41d7
1195,public-order,74974354,53.482125,-2.234929,725974,On or near Dale Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,bf88204290bac370cd770450e809bd78cf15970fc52fbb16b828aab1a701e2e5
1196,public-order,74958657,53.477194,-2.241787,725895,On or near Dickinson Street,,GM Police,Jun,,Unable to prosecute suspect,2019-06,3cea0d83e79ef73c375ed2cd59ef72e7f29d871d5568864405b0cd509f88843b
1197,public-order,74958702,53.485430,-2.236454,725951,On or near New George Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,a7519c7d753fb3154944fc50150b700df70c258fccb33e283f1770458410cf3a
1198,public-order,74974211,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jun,,Awaiting court outcome,2019-06,dfc7d9ed8cd028c2025e31012aec98624f6b00ddae543024ceb7ad9f605c6ce6
1199,public-order,74963031,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,0595c5afeaf0db88742a091ddbfb1399e136ffea583897cb02f369c22c456441
1200,public-order,74973514,53.488562,-2.243178,725909,On or near Pedestrian Subway,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,c13e0a4665b5b5975551a8d556ea00b7479042ef53f563db6c14a018c57142a6
1201,public-order,74963033,53.481660,-2.246846,726052,On or near Police Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,f73629cdec192e9b657e16c3fda80f2b50d5d9b9a1127da5e4a98d522b38424f
1202,public-order,74963036,53.481080,-2.226937,725796,On or near Lomax Street,,GM Police,Jun,,Under investigation,2019-06,95e728a5030a52aa236846a4abe262ecf6d99df8ab5cf51c1437b6359f073f38
1203,public-order,74960379,53.479835,-2.238126,725916,On or near Parking Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,9cc0e0a1dbbb790c20422b15c823b95ee49b772dfeafd76e52477c575dfab2ce
1204,public-order,74958703,53.478672,-2.240093,725913,On or near Parking Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,4400a2ea77a910df30271db7ab2ce75c6f4dc9f4f6e6b150fb5a23d935a6c922
1205,public-order,74962093,53.484157,-2.234383,726131,On or near Whittle Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,5a87e8a6ef978b86305467e63559c3ecca33a5db8eadbfbfd5575794273a53a7
1206,public-order,74973468,53.482495,-2.233876,726133,On or near Stevenson Square,,GM Police,Jun,,Further investigation is not in the public interest,2019-06,e3a331fd22bcaaa4a47c0a544e31a2bed95613b820ee4c284b6cfcc91da1a157
1207,public-order,74962123,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,4184292ee15e5f0d789ae2470300e04f0a5e1f510ca1876da01fa6d7326dc15b
1208,public-order,74958714,53.478732,-2.236975,725967,On or near Gold Street,,GM Police,Jun,,Under investigation,2019-06,226d47e0119a0dcbb8e5d9fe6236258cf219fa812859188bae426bc480a9de47
1209,public-order,74978078,53.476377,-2.250416,725875,On or near Parking Area,,GM Police,Jun,,Further investigation is not in the public interest,2019-06,f6299d409fe463312f0134891278dee0f6dd44d7459ef820897eda6b94ef98bb
1210,public-order,74956137,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Jun,,Under investigation,2019-06,a9dba19fa1aa03c0f2d90f1d8aea6a27dd96b894b250ff9d6b32176d0a9ccfa3
1211,public-order,74969079,53.476082,-2.253774,725879,On or near Stone Street,,GM Police,Jun,,Unable to prosecute suspect,2019-06,2602fd24131abe3364bf5487150fb0217ec127eae7b207f319f306e6d796c63d
1212,public-order,74969059,53.483382,-2.235328,725925,On or near Tib Street,,GM Police,Jun,,Under investigation,2019-06,8aa6e2394f5adb0f00c3fd7ae4393d83b17e9ae51811dab7b75bf77538149172
1213,public-order,74969057,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,3cd3d4e2a1d92e92485214c145a242d9a713d4b819f517ee13b930f2dcddc313
1214,public-order,74969053,53.481723,-2.242612,725927,On or near Sussex Street,,GM Police,Jun,,Under investigation,2019-06,4fb90ac6e1ee46ef7d4f608481bcb857ad604e9aa7e11fb88182ee9e794238c4
1215,public-order,74969048,53.483090,-2.228726,725779,On or near Pickford Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,f778655ebb7f78beceebb414481eae8eff4fa8b4b84573b85c32431d170d800a
1216,public-order,74959731,53.482368,-2.260758,726192,On or near Rocket Way,,GM Police,Jun,,Under investigation,2019-06,1496b24e84770c4676e6d42d92ebcc009939a9acd1c639ac9a822b046db697aa
1217,public-order,74960510,53.480612,-2.249748,726029,On or near Wood Street,,GM Police,Jun,,Formal action is not in the public interest,2019-06,2c6f065a5345ce843bef6e831d3970c9a9f1a0746effb9238f57220a5a7b6272
1218,public-order,74969030,53.479421,-2.234025,726135,On or near Roby Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,dadc6fe90e2ce30b87426ff3373af71093f76815c6af2b74b8c96fbd240f03b8
1219,public-order,74955220,53.483332,-2.246855,726122,On or near Nightclub,,GM Police,Jun,,Under investigation,2019-06,a0f3c6edf087bcdb80cca2f7fe84432454b4822fa8ca2449e5f24972c448ca63
1220,public-order,74965569,53.480635,-2.219611,725776,On or near Pollard Street,,GM Police,Jun,,Under investigation,2019-06,9adbdf9426409c30361968d80745b7cc97a0c7679e507c91780d568550e38a33
1221,public-order,74955147,53.485575,-2.226403,725771,On or near Radium Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,b765fc6d45408e44e6dd9efb3f07c28d5ea9a2b7507373b52836b928e85c1775
1222,public-order,74965579,53.483382,-2.235328,725925,On or near Tib Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,f2c04e932d90b1a1983b1bf051a1bdfc4b312f5d8199aeffaa74ae5f72e176cd
1223,public-order,74973370,53.480466,-2.241791,725978,On or near Concert Lane,,GM Police,Jun,,Further investigation is not in the public interest,2019-06,fae5758f1dd38014951d3d7c2f663d578cdd45e90fbdd59ff39247e04c9378b0
1224,public-order,74969150,53.484332,-2.250222,726103,On or near Barlow's Croft,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,77297b0b14fa4beb301a2d2211b5e09be2425a96e5ada2f8aefd193cba73fd66
1225,public-order,74957664,53.472036,-2.262729,723196,On or near Park/open Space,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,aa65771bb71b5b75d66a0a986ab2625b5bdd88a25c74e8acfb1f986ad3b9465c
1226,public-order,74979818,53.472848,-2.239925,723492,On or near Theatre/concert Hall,,GM Police,Jun,,Under investigation,2019-06,7073e5f43da9c99cd694d5cd43d882cd5eda3d0bf468903dc23c32a02a3c8c9b
1227,public-order,74962021,53.479595,-2.254413,726125,On or near Further/higher Educational Building,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,a34e135e492f53bc063e1a47d5dc4577b11c18acae3f115250618f20dd96d37e
1228,public-order,74979838,53.478023,-2.236247,725915,On or near Parking Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,81d16a267b200d589c589f5a243a626f55d8df9cb047025da11c36dedf128b8a
1229,public-order,74979850,53.475420,-2.243480,723396,On or near Chepstow Street South,,GM Police,Jun,,Under investigation,2019-06,99bc1e1ca7105420d1a5dcb7ed111eb527a8ec1154fb460752bd2155c15b239b
1230,public-order,74979883,53.481660,-2.246846,726052,On or near Police Street,,GM Police,Jun,,Under investigation,2019-06,eb7338a243d9702fbba621c5934d0f1b645cc027679c93b0c4181e3df78d7765
1231,public-order,74979904,53.479184,-2.240367,726005,On or near Nightclub,,GM Police,Jun,,Under investigation,2019-06,62ff0f7fc67f4c5f27435cf89025af751c2a392bed191ef66ab2a17e51720728
1232,public-order,74964669,53.480850,-2.247534,726113,On or near Nightclub,,GM Police,Jun,,Unable to prosecute suspect,2019-06,34d1bf95c627ada45ffc9cc3def5350c5250c8e5056935f6edb796c033945499
1233,public-order,74979940,53.472423,-2.241188,723450,On or near Lower Ormond Street,,GM Police,Jun,,Under investigation,2019-06,8551e09b705d0827a8c9d5b0907f7bdf26c7fd757153ad36f4b2189033e3d6c3
1234,public-order,74964678,53.484157,-2.234383,726131,On or near Whittle Street,,GM Police,Jun,,Unable to prosecute suspect,2019-06,c1e9bd06f72b09db4dda5c20ade64210721fd45109d4b9c87541e3f2cdd28a52
1235,public-order,74979798,53.481189,-2.252946,726067,On or near Left Bank,,GM Police,Jun,,Under investigation,2019-06,ea5e9bc2b05fb5548a1a322e396449e441d3a558f0375bc059ba5c09848dc7a4
1236,public-order,74961294,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,7b5600f7df3954f005b6a997c64ad301580926fdf021c27ef4ce149ae2d37d5b
1237,public-order,74980021,53.485444,-2.255608,726256,On or near Trinity Way,,GM Police,Jun,,Under investigation,2019-06,916570bc3563be629f615abd63fcd01e427a79a694d6dae873edb506ebf3499a
1238,public-order,74964688,53.481189,-2.252946,726067,On or near Left Bank,,GM Police,Jun,,Unable to prosecute suspect,2019-06,8b0f68e40ee6ce04bde4d9fd0432024cc2f070e8a06ddc40651f4e42b0d6ad8b
1239,public-order,74978919,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,e9947bc30b724e19ff2a8e4ce488c6ff32528f5796720311878250026fe1e30b
1240,public-order,74979003,53.479803,-2.202324,725676,On or near Burns Close,,GM Police,Jun,,Under investigation,2019-06,ed8fce63d59b3b9dd8b43e471a407e22ac84b473b5fa74ed48cc9ff4d7762b2b
1241,public-order,74968056,53.475420,-2.243480,723396,On or near Chepstow Street South,,GM Police,Jun,,Awaiting court outcome,2019-06,bbea74d4f52a7562c9130bfed614f2eaa2e327b9ac4a76726ea40ccccbd336ec
1242,public-order,74978991,53.473769,-2.250868,723379,On or near Gilbert Street,,GM Police,Jun,,Further investigation is not in the public interest,2019-06,fc45ebad48a1547b1955ea10b910cefd01d90c87bdf36d993f7ce7efe645efcd
1243,public-order,74966496,53.475573,-2.239021,723485,On or near Beaver Street,,GM Police,Jun,,Under investigation,2019-06,86a6096ca230d1317af6c6e56d0f036f8db97a77c54cd348fcfd88f469be6fc2
1244,public-order,74964726,53.480698,-2.224524,725784,On or near Old Mill Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,0ac3ac8dd260d4f6963d010a5b2efeda085b00f3bd0e023956e54052e3510c56
1245,public-order,74978950,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jun,,Under investigation,2019-06,dbb7505ed7018fc8bac9dbe4772274449bd815f822a130f6e633a461c46af7e5
1246,public-order,74957725,53.480066,-2.244064,726099,On or near Bow Lane,,GM Police,Jun,,Awaiting court outcome,2019-06,ea9b69d508c9b899db6912ecef5996eb14262075a08673efd3ff60412f5c1541
1247,public-order,74978896,53.469030,-2.264322,723240,On or near Nancy Street,,GM Police,Jun,,Under investigation,2019-06,7d414f86013a86654ba8a07aaeb92531f5cd19514482ac8a8f5bda0bdb588c2f
1248,public-order,74969869,53.478428,-2.217460,725768,On or near Ripley Close,,GM Police,Jun,,Unable to prosecute suspect,2019-06,0cb8edf45adcb3fa303b1f8136452c2de7f2ae44e3b20af35271774d93fc73af
1249,public-order,74968064,53.479835,-2.238126,725916,On or near Parking Area,,GM Police,Jun,,Under investigation,2019-06,bfe150abfdd3c11bc894dc69d37eed73b501338b04bfb4712c43631751b8aa0a
1250,public-order,74959588,53.486311,-2.226890,725762,On or near Silk Street,,GM Police,Jun,,Unable to prosecute suspect,2019-06,9bf52a94e3a8c054cedbeaa000db024419753e9afd7dc0d7008c369ae332484b
1251,public-order,74966538,53.485105,-2.258485,726203,On or near Kays Gardens,,GM Police,Jun,,Under investigation,2019-06,00d24e7c113b00a6ba9ba3772a87487cc4e5d7bc643b02b576d2484b93804f95
1252,public-order,74966349,53.469079,-2.241033,723498,On or near Further/higher Educational Building,,GM Police,Jun,,Under investigation,2019-06,f876f4f791fb5e670debaeb54062ba8df00052f49eff3a4d7472306ca3141916
1253,public-order,74977017,53.479002,-2.245535,726064,On or near Lloyd Street,,GM Police,Jun,,Under investigation,2019-06,61a5f1f03d8d1e92fcab2579c61f4914de9613e30d6ab6774ed469179518bd64
1254,public-order,74964768,53.484157,-2.234383,726131,On or near Whittle Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,a3d878a1be1a199d429a7674c21996a008bb03d80e9d630ce183a074b900980d
1255,public-order,74964784,53.478118,-2.229347,725838,On or near Boad Street,,GM Police,Jun,,Unable to prosecute suspect,2019-06,9639a3590bd4285081263de44503bd925ce91082916d3b304064362fbefad9e8
1256,public-order,74957749,53.479002,-2.245535,726064,On or near Lloyd Street,,GM Police,Jun,,Awaiting court outcome,2019-06,e803e6c620cb50d632e31c8d813d8c6f23e5114d143b0a1eefec7648b1087180
1257,public-order,74959605,53.484621,-2.222134,725748,On or near Woodward Place,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,f144aae5b97b98aaf6ad510aacadc9472e1efee258ca44e26904794db0e6b334
1258,public-order,74964829,53.479000,-2.263345,726195,On or near Oldham Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,06efa440e788e4ddf3750f30d1d9dad0bd0785534b01590a8d8026f972f35f39
1259,public-order,74958690,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jun,,Further investigation is not in the public interest,2019-06,e266dfd91b28582d46775c4d32a9400f7e6fc7b1653c19934b2b44b5ecb3fbfa
1260,public-order,74976116,53.484793,-2.240007,725923,On or near Well Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,8577bacaa20f56d7085e1d6dd97247e02e0653b91c206773c5762473b42dc3b1
1261,public-order,74959645,53.475729,-2.242156,723314,On or near Oxford Street,,GM Police,Jun,,Further investigation is not in the public interest,2019-06,34d2f48517926321aa4d46083df274873ce9531d1d223708a97f87765c1e8fb6
1262,public-order,74954272,53.475729,-2.242156,723314,On or near Oxford Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,0575e88b1b3d587b6a88cbaf93b2e2cc41e7a88e16d2e69711fc9c0982941d8d
1263,public-order,74978985,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jun,,Under investigation,2019-06,7126c4ad613fda757b031addbbb38fbd2c93b74c3671bddb3ddb62620991ff56
1264,public-order,74978193,53.493742,-2.275072,728778,On or near Broughton Road East,,GM Police,Jun,,Under investigation,2019-06,b2986f4e124b3bae079c49349e119fdf69d24573af9c5b5a4c51e66682a0eed1
1265,public-order,74958614,53.479273,-2.253793,726026,On or near Young Street,,GM Police,Jun,,Investigation complete; no suspect identified,2019-06,939c889a73bb1aa71cebd86268907f34c78196a644c2f22190c75d26fa9a6ee8
