pokemon_id,pokemon_name,form,bol_release,max_cp,base_hp,base_attack,base_defense,Grass,Fire,Water,Bug,Normal,Dark,Poison,Electric,Ice,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Dragon,Steel,Flying,pct_catch,pct_flee,fast_moves,charge_moves,img_link
293,Whismur,Normal,1,671,162,92,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,PoundAstonish,FlamethrowerDisarming VoiceStomp,https://img.pokemondb.net/sprites/sword-shield/icon/whismur.png
294,Loudred,Normal,1,1327,197,134,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,9%,BiteRock Smash,FlamethrowerDisarming VoiceStomp,https://img.pokemondb.net/sprites/sword-shield/icon/loudred.png
295,Exploud,Normal,1,2347,232,179,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5%,6%,BiteAstonish,Disarming VoiceFire BlastCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/exploud.png
296,Makuhita,Normal,1,817,176,99,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50%,10%,TackleRock Smash,Cross ChopLow SweepHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/makuhita.png
297,Hariyama,Normal,1,2829,302,209,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20%,6%,Bullet PunchCounter,Close CombatDynamic PunchHeavy SlamSuperpower,https://img.pokemondb.net/sprites/sword-shield/icon/hariyama.png
298,Azurill,Normal,1,364,137,36,71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10%,4%,SplashBubble,Ice BeamBubble BeamBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/azurill.png
299,Nosepass,Normal,1,993,102,82,215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20%,9%,SparkRock Throw,Rock SlideThunderboltRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/nosepass.png
300,Skitty,Normal,1,739,137,84,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,TackleFeint Attack,DigDisarming VoiceWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/skitty.png
301,Delcatty,Normal,1,1496,172,132,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,Zen HeadbuttFeint AttackCharm,Disarming VoicePlay RoughWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/delcatty.png
302,Sableye,Normal,1,1476,137,141,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20%,7%,Shadow ClawFeint Attack,Power GemShadow SneakFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/sableye.png
303,Mawile,Normal,1,1634,137,155,141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50%,9%,BiteFire FangAstonishIce Fang,Vise GripIron HeadPlay RoughPower-Up Punch,https://img.pokemondb.net/sprites/sword-shield/icon/mawile.png
304,Aron,Normal,1,1307,137,121,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,50%,20%,TackleMetal Claw,Rock TombIron HeadBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/aron.png
305,Lairon,Normal,1,2056,155,158,198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25%,9%,Metal ClawIron Tail,Rock SlideBody SlamHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/lairon.png
306,Aggron,Normal,1,3000,172,198,257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.5%,6%,Dragon TailIron TailSmack Down,Stone EdgeThunderHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/aggron.png
307,Meditite,Normal,1,693,102,78,107,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,50%,10%,ConfusionRock Smash,Ice PunchLow SweepPsyshock,https://img.pokemondb.net/sprites/sword-shield/icon/meditite.png
308,Medicham,Normal,1,1431,155,121,152,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20%,6%,Psycho CutCounter,Ice PunchPsychicDynamic PunchPower-Up Punch,https://img.pokemondb.net/sprites/sword-shield/icon/medicham.png
309,Electrike,Normal,1,965,120,123,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50%,10%,SparkQuick Attack,DischargeThunderboltSwift,https://img.pokemondb.net/sprites/sword-shield/icon/electrike.png
310,Manectric,Normal,1,2340,172,215,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20%,6%,Charge BeamSnarl,ThunderFlame BurstWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/manectric.png
311,Plusle,Normal,1,1778,155,167,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30%,9%,SparkQuick Attack,DischargeThunderboltSwiftGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/plusle.png
312,Minun,Normal,1,1694,155,147,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30%,9%,SparkQuick Attack,DischargeThunderboltSwiftGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/minun.png
313,Volbeat,Normal,1,1771,163,143,166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,9%,TackleStruggle Bug,Bug BuzzThunderboltSignal Beam,https://img.pokemondb.net/sprites/sword-shield/icon/volbeat.png
314,Illumise,Normal,1,1771,163,143,166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,9%,TackleStruggle Bug,Bug BuzzDazzling GleamSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/illumise.png
315,Roselia,Normal,1,1870,137,186,131,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30%,9%,Razor LeafPoison Jab,Petal BlizzardDazzling GleamSludge Bomb,https://img.pokemondb.net/sprites/sword-shield/icon/roselia.png
316,Gulpin,Normal,1,866,172,80,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50%,10%,PoundRock Smash,SludgeIce BeamGunk Shot,https://img.pokemondb.net/sprites/sword-shield/icon/gulpin.png
317,Swalot,Normal,1,1978,225,140,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20%,6%,Rock SmashInfestation,Ice BeamSludge BombGunk ShotAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/swalot.png
318,Carvanha,Normal,1,1020,128,171,39,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,BiteSnarl,Poison FangAqua JetCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/carvanha.png
319,Sharpedo,Normal,1,2181,172,243,83,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,BiteWaterfall,Poison FangHydro PumpCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo.png
320,Wailmer,Normal,1,1468,277,136,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,Water GunSplash,Water PulseBody SlamHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/wailmer.png
321,Wailord,Normal,1,2280,347,175,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,Water GunZen Headbutt,Hyper BeamBlizzardSurf,https://img.pokemondb.net/sprites/sword-shield/icon/wailord.png
322,Numel,Normal,1,1057,155,119,79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,10%,EmberTackle,Heat WaveBulldozeStomp,https://img.pokemondb.net/sprites/sword-shield/icon/numel.png
323,Camerupt,Normal,1,2193,172,194,136,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20%,6%,EmberRock Smash,EarthquakeSolar BeamOverheatEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/camerupt.png
324,Torkoal,Normal,1,2093,172,151,203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,9%,EmberFire Spin,EarthquakeSolar BeamOverheat,https://img.pokemondb.net/sprites/sword-shield/icon/torkoal.png
325,Spoink,Normal,1,1334,155,125,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50%,10%,SplashZen Headbutt,PsybeamShadow BallMirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/spoink.png
326,Grumpig,Normal,1,2369,190,171,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20%,6%,Charge BeamExtrasensory,Shadow BallPsychicMirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/grumpig.png
327,Spinda,Normal,1,1220,155,116,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,9%,Sucker PunchPsycho Cut,DigRock TombIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/spinda.png
328,Trapinch,Normal,1,1274,128,162,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40%,9%,Mud ShotStruggle Bug,DigSand TombCrunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/trapinch.png
329,Vibrava,Normal,1,1225,137,134,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10%,6%,Dragon BreathMud Shot,Bug BuzzBulldozeSand TombFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/vibrava.png
330,Flygon,Normal,1,2661,190,205,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5%,5%,Mud ShotDragon Tail,EarthquakeStone EdgeDragon ClawEarth Power (Community Day)Frustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/flygon.png
331,Cacnea,Normal,1,1242,137,156,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,Sucker PunchPoison Sting,Seed BombBrick BreakGrass KnotFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/cacnea.png
332,Cacturne,Normal,1,2298,172,221,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,Sucker PunchPoison Jab,Dark PulseDynamic PunchGrass KnotFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/cacturne.png
333,Swablu,Normal,1,824,128,76,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50%,10%,PeckAstonish,Ice BeamAerial AceDisarming Voice,https://img.pokemondb.net/sprites/sword-shield/icon/swablu.png
334,Altaria,Normal,1,2004,181,141,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20%,6%,Dragon BreathPeck,Dragon PulseDazzling GleamSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/altaria.png
335,Zangoose,Normal,1,2418,177,222,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,9%,Fury CutterShadow Claw,DigNight SlashClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/zangoose.png
336,Seviper,Normal,1,2105,177,196,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30%,9%,Poison JabIron Tail,WrapPoison FangCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/seviper.png
337,Lunatone,Normal,1,2327,207,178,153,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30%,9%,Rock ThrowConfusion,Rock SlideMoonblastPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/lunatone.png
338,Solrock,Normal,1,2327,207,178,153,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30%,9%,Rock ThrowConfusion,Rock SlidePsychicSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/solrock.png
339,Barboach,Normal,1,819,137,93,82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,10%,Mud ShotWater Gun,Ice BeamAqua TailMud Bomb,https://img.pokemondb.net/sprites/sword-shield/icon/barboach.png
340,Whiscash,Normal,1,2075,242,151,141,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20%,6%,Mud ShotWater Gun,BlizzardMud BombWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/whiscash.png
341,Corphish,Normal,1,1230,125,141,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,BubbleRock Smash,Vise GripBubble BeamAqua Jet,https://img.pokemondb.net/sprites/sword-shield/icon/corphish.png
342,Crawdaunt,Normal,1,2474,160,224,142,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,SnarlWaterfall,Vise GripNight SlashBubble BeamCrabhammer,https://img.pokemondb.net/sprites/sword-shield/icon/crawdaunt.png
343,Baltoy,Normal,1,787,120,77,124,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50%,10%,ConfusionExtrasensory,DigPsybeamGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/baltoy.png
344,Claydol,Normal,1,1971,155,140,229,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20%,6%,Mud-SlapConfusionExtrasensory,EarthquakePsychicGyro BallEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/claydol.png
345,Lileep,Normal,1,1291,165,105,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50%,10%,AcidInfestation,Ancient PowerGrass KnotMirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/lileep.png
346,Cradily,Normal,1,2211,200,152,194,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20%,6%,AcidInfestation,Stone EdgeBulldozeGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/cradily.png
347,Anorith,Normal,1,1529,128,176,100,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50%,10%,ScratchStruggle Bug,Aqua JetAncient PowerCross Poison,https://img.pokemondb.net/sprites/sword-shield/icon/anorith.png
348,Armaldo,Normal,1,2848,181,222,174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20%,6%,Fury CutterStruggle Bug,Cross PoisonWater PulseRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/armaldo.png
349,Feebas,Normal,1,274,85,29,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70%,15%,TackleSplash,Mirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/feebas.png
350,Milotic,Normal,1,3005,216,192,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,Dragon TailWaterfall,Hyper BeamBlizzardSurf,https://img.pokemondb.net/sprites/sword-shield/icon/milotic.png
351,Castform,Normal,1,1632,172,139,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,10%,TackleHex,HurricaneEnergy BallWeather Ball,https://img.pokemondb.net/sprites/sword-shield/icon/castform.png
351,Castform,Rainy,1,1632,172,139,139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,10%,TackleWater Gun,ThunderHydro PumpWeather Ball,https://img.pokemondb.net/s.png
351,Castform,Snowy,1,1632,172,139,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30%,10%,TacklePowder Snow,Ice BeamBlizzardWeather Ball,https://img.pokemondb.net/s.png
351,Castform,Sunny,1,1632,172,139,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,10%,EmberTackle,Fire BlastSolar BeamWeather Ball,https://img.pokemondb.net/s.png
353,Shuppet,Normal,1,1018,127,138,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40%,10%,Feint AttackAstonish,Shadow SneakOminous WindNight ShadeFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/shuppet.png
354,Banette,Normal,1,2298,162,218,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20%,7%,Shadow ClawHex,Shadow BallThunderDazzling GleamFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/banette.png
355,Duskull,Normal,1,706,85,70,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40%,10%,AstonishHex,Shadow SneakOminous WindNight ShadeFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/duskull.png
356,Dusclops,Normal,1,1591,120,124,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20%,7%,Feint AttackHex,Ice PunchShadow PunchFire PunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/dusclops.png
357,Tropius,Normal,1,1941,223,136,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30%,10%,Razor LeafAir Slash,Aerial AceLeaf BladeStomp,https://img.pokemondb.net/sprites/sword-shield/icon/tropius.png
358,Chimecho,Normal,1,2259,181,175,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30%,10%,AstonishExtrasensory,PsyshockShadow BallEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/chimecho.png
359,Absol,Normal,1,2526,163,246,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,Psycho CutSnarl,Dark PulseMegahornThunderFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/absol.png
360,Wynaut,Normal,1,534,216,41,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30%,10%,SplashCounter,Mirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/wynaut.png
361,Snorunt,Normal,1,888,137,95,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50%,10%,Powder SnowHex,Shadow BallIcy WindAvalanche,https://img.pokemondb.net/sprites/sword-shield/icon/snorunt.png
362,Glalie,Normal,1,2105,190,162,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20%,6%,Ice ShardFrost Breath,Shadow BallAvalancheGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/glalie.png
363,Spheal,Normal,1,962,172,95,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50%,10%,Water GunRock Smash,Water PulseBody SlamAurora Beam,https://img.pokemondb.net/sprites/sword-shield/icon/spheal.png
364,Sealeo,Normal,1,1714,207,137,132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25%,7%,Water GunPowder Snow,Water PulseBody SlamAurora Beam,https://img.pokemondb.net/sprites/sword-shield/icon/sealeo.png
365,Walrein,Normal,1,2726,242,182,176,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.5%,5%,Frost BreathWaterfall,EarthquakeBlizzardWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/walrein.png
366,Clamperl,Normal,1,1270,111,133,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,Water Gun,Ice BeamWater PulseBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/clamperl.png
367,Huntail,Normal,1,2340,146,197,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,BiteWater Gun,Ice BeamAqua TailCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/huntail.png
368,Gorebyss,Normal,1,2494,146,211,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,Water GunConfusion,Draining KissWater PulsePsychic,https://img.pokemondb.net/sprites/sword-shield/icon/gorebyss.png
369,Relicanth,Normal,1,2528,225,162,203,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90%,1%,Water GunZen Headbutt,Aqua TailAncient PowerHydro Pump,https://img.pokemondb.net/sprites/sword-shield/icon/relicanth.png
370,Luvdisc,Normal,1,848,125,81,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,10%,Water GunSplash,Aqua JetDraining KissWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/luvdisc.png
371,Bagon,Normal,1,1156,128,134,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40%,9%,BiteEmber,FlamethrowerTwisterCrunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/bagon.png
372,Shelgon,Normal,1,2031,163,172,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10%,6%,Dragon BreathEmber,FlamethrowerTwisterDragon PulseFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/shelgon.png
373,Salamence,Normal,1,3749,216,277,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5%,5%,BiteFire FangDragon Tail,Fire BlastHydro PumpOutrage (Community Day)Draco MeteorFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/salamence.png
374,Beldum,Normal,1,976,120,96,132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40%,9%,Take Down,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/beldum.png
375,Metang,Normal,1,1721,155,138,176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10%,6%,Metal ClawZen Headbutt,PsyshockPsychicGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/metang.png
376,Metagross,Normal,1,3791,190,257,228,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5%,5%,Bullet PunchZen Headbutt,EarthquakeFlash CannonPsychicMeteor Mash (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/metagross.png
377,Regirock,Normal,1,3122,190,179,309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2%,1%,Rock ThrowRock SmashLock-On,Stone EdgeFocus BlastZap Cannon,https://img.pokemondb.net/sprites/sword-shield/icon/regirock.png
378,Regice,Normal,1,3122,190,179,309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2%,1%,Frost BreathRock SmashLock-On,EarthquakeBlizzardFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/regice.png
379,Registeel,Normal,1,2447,190,143,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2%,1%,Metal ClawRock SmashLock-On,Hyper BeamFlash CannonFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/registeel.png
380,Latias,Normal,1,3510,190,228,246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2%,1%,Dragon BreathZen HeadbuttCharm,ThunderPsychicOutrage,https://img.pokemondb.net/sprites/sword-shield/icon/latias.png
381,Latios,Normal,1,3812,190,268,212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2%,1%,Dragon BreathZen Headbutt,Dragon ClawPsychicSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/latios.png
382,Kyogre,Normal,1,4115,205,270,228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2%,1%,Waterfall,BlizzardThunderHydro PumpSurf,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png
383,Groudon,Normal,1,4115,205,270,228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2%,1%,Mud ShotDragon Tail,EarthquakeFire BlastSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png
384,Rayquaza,Normal,1,3835,213,284,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2%,1%,Dragon TailAir Slash,Aerial AceAncient PowerOutrage,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png
385,Jirachi,Normal,1,3265,225,210,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,100%,0%,ConfusionCharge Beam,Dazzling GleamPsychicDoom Desire,https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png
386,Deoxys,Attack,1,2580,137,414,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6%,1%,Poison JabZen Headbutt,Dark PulseZap CannonPsycho Boost,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png
386,Deoxys,Defense,1,2274,137,144,330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6%,1%,Zen HeadbuttCounter,Rock SlideThunderboltPsycho Boost,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png
386,Deoxys,Normal,1,3160,137,345,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6%,1%,Zen HeadbuttCharge Beam,Hyper BeamZap CannonPsycho Boost,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png
386,Deoxys,Speed,1,2879,137,230,218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6%,1%,Zen HeadbuttCharge Beam,ThunderboltSwiftPsycho Boost,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png
387,Turtwig,Normal,1,1187,146,119,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,Razor LeafTackle,Seed BombBody SlamEnergy BallFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/turtwig.png
388,Grotle,Normal,1,1890,181,157,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,BiteRazor Leaf,Solar BeamBody SlamEnergy BallFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/grotle.png
389,Torterra,Normal,1,2934,216,202,188,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5%,5%,BiteRazor Leaf,EarthquakeStone EdgeSolar BeamSand TombFrenzy Plant (Community Day)Frustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/torterra.png
390,Chimchar,Normal,1,957,127,113,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,EmberScratch,Flame WheelFlamethrowerFlame Charge,https://img.pokemondb.net/sprites/sword-shield/icon/chimchar.png
391,Monferno,Normal,1,1574,162,158,105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10%,7%,EmberRock Smash,Flame WheelFlamethrowerLow Sweep,https://img.pokemondb.net/sprites/sword-shield/icon/monferno.png
392,Infernape,Normal,1,2683,183,222,151,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5%,5%,Rock SmashFire Spin,FlamethrowerSolar BeamClose CombatBlast Burn (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/infernape.png
393,Piplup,Normal,1,1075,142,112,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,PoundBubble,Drill PeckBubble BeamIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/piplup.png
394,Prinplup,Normal,1,1701,162,150,139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,Metal ClawBubble,Bubble BeamHydro PumpIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/prinplup.png
395,Empoleon,Normal,1,2900,197,210,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5%,5%,Metal ClawWaterfall,Flash CannonBlizzardHydro PumpHydro Cannon (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/empoleon.png
